time,strokeIdx,pointIdx,posX,posY,posZ,rotX,rotY,rotZ,rotW,width,colR,colG,colB,colA
36.78251,4,64,0.05454385,1.143469,-0.4748265,0.3473235,0.9336425,0.06300339,0.06089857,0.05693997,1,0.3507507,0.7753754,1
36.79316,4,65,0.05159223,1.139221,-0.4709745,0.3468589,0.9341842,0.05921346,0.05901465,0.05693997,1,0.3507507,0.7753754,1
36.80408,4,66,0.04798907,1.135288,-0.4673506,0.3482609,0.9340465,0.05558313,0.05640904,0.05693997,1,0.3507507,0.7753754,1
36.81556,4,67,0.04397291,1.131757,-0.4632766,0.3502107,0.9336867,0.05211259,0.05353412,0.05693997,1,0.3507507,0.7753754,1
36.82715,4,68,0.04033422,1.128084,-0.4591846,0.3509448,0.9337382,0.04819655,0.05145805,0.05693997,1,0.3507507,0.7753754,1
36.83833,4,69,0.03624475,1.124741,-0.4551584,0.3504557,0.9342088,0.04407214,0.04992504,0.05693997,1,0.3507507,0.7753754,1
36.84859,4,70,0.03095925,1.122392,-0.450581,0.348107,0.9353966,0.03938271,0.04799821,0.05693997,1,0.3507507,0.7753754,1
36.8637,4,71,0.0257796,1.119543,-0.4463699,0.3470443,0.9360878,0.03486066,0.04566,0.05693997,1,0.3507507,0.7753754,1
36.87114,4,72,0.01952308,1.117274,-0.442032,0.3454718,0.93701,0.03055303,0.04156946,0.05693997,1,0.3507507,0.7753754,1
36.88087,4,73,0.01345816,1.115152,-0.4380869,0.3441463,0.9378425,0.0260893,0.03652663,0.05693997,1,0.3507507,0.7753754,1
36.89283,4,74,0.006503135,1.113966,-0.4346345,0.3427803,0.9387337,0.02227013,0.02801517,0.05693997,1,0.3507507,0.7753754,1
36.90312,4,75,-0.0008744597,1.113349,-0.4319911,0.3408124,0.9397603,0.01953141,0.0177821,0.05693997,1,0.3507507,0.7753754,1
36.91439,4,76,-0.008256614,1.113407,-0.4295836,0.3382076,0.9408857,0.0172848,0.007150721,0.05693997,1,0.3507507,0.7753754,1
36.92591,4,77,-0.01568741,1.113981,-0.4274162,0.3359072,0.9417533,0.01592171,-0.00371439,0.05693997,1,0.3507507,0.7753754,1
36.93673,4,78,-0.02265516,1.114436,-0.4250521,0.3335842,0.9425237,0.01393804,-0.01328003,0.05693997,1,0.3507507,0.7753754,1
36.94865,4,79,-0.02980363,1.115893,-0.422825,0.3305604,0.9434458,0.01174271,-0.02240844,0.05693997,1,0.3507507,0.7753754,1
36.95999,4,80,-0.03625655,1.117208,-0.4207568,0.3283651,0.9440221,0.009643972,-0.03009507,0.05693997,1,0.3507507,0.7753754,1
36.97016,4,81,-0.04197624,1.118523,-0.4183416,0.3278053,0.9439568,0.008727014,-0.03759157,0.05693997,1,0.3507507,0.7753754,1
36.98159,4,82,-0.04710063,1.119795,-0.4161192,0.3291483,0.9432094,0.008011535,-0.0441976,0.05693997,1,0.3507507,0.7753754,1
36.99262,4,83,-0.0486261,1.121284,-0.4143934,0.3338102,0.9414515,0.00776279,-0.0466864,0.05693997,1,0.3507507,0.7753754,1
37.00409,4,84,-0.05143419,1.122552,-0.4125574,0.3351085,0.9407601,0.006889939,-0.05123644,0.05693997,1,0.3507507,0.7753754,1
37.01487,4,85,-0.05215552,1.124212,-0.410933,0.335439,0.9404467,0.007519811,-0.05462817,0.05693997,1,0.3507507,0.7753754,1
40.07655,5,1,-0.1126481,1.380194,-0.4016144,-0.2766349,-0.9119397,-0.2488738,0.1729188,0.05693997,0.7539314,0,0,1
40.09044,5,2,-0.1100432,1.371231,-0.4018678,-0.2839549,-0.912438,-0.2445066,0.1644482,0.05693997,0.7539314,0,0,1
40.09888,5,3,-0.1079538,1.362251,-0.401829,-0.2882408,-0.913411,-0.2389686,0.1596616,0.05693997,0.7539314,0,0,1
40.11034,5,4,-0.1067216,1.353311,-0.4011208,-0.2869522,-0.9155257,-0.2336995,0.1576573,0.05693997,0.7539314,0,0,1
40.12266,5,5,-0.1058458,1.344186,-0.4004666,-0.2827212,-0.9182291,-0.228189,0.1576513,0.05693997,0.7539314,0,0,1
40.13387,5,6,-0.1044177,1.335234,-0.3995634,-0.2781117,-0.9207664,-0.2234922,0.1577795,0.05693997,0.7539314,0,0,1
40.14428,5,7,-0.1031919,1.326033,-0.3987491,-0.2758351,-0.9227391,-0.2190443,0.1564839,0.05693997,0.7539314,0,0,1
40.15513,5,8,-0.1020332,1.315999,-0.3975719,-0.2749978,-0.9244189,-0.2143654,0.1545107,0.05693997,0.7539314,0,0,1
40.166,5,9,-0.1004422,1.305487,-0.3965309,-0.2757715,-0.925857,-0.2086983,0.1522627,0.05693997,0.7539314,0,0,1
40.17702,5,10,-0.09919196,1.294667,-0.3949781,-0.2758308,-0.9273134,-0.2028401,0.1512057,0.05693997,0.7539314,0,0,1
40.18841,5,11,-0.09822583,1.283899,-0.3937224,-0.2731391,-0.9294354,-0.1968903,0.1509275,0.05693997,0.7539314,0,0,1
40.1995,5,12,-0.09697509,1.273085,-0.3925958,-0.2699983,-0.931788,-0.1906077,0.1501363,0.05693997,0.7539314,0,0,1
40.21078,5,13,-0.09558916,1.261779,-0.3915339,-0.2650251,-0.9351786,-0.1826618,0.1477748,0.05693997,0.7539314,0,0,1
40.222,5,14,-0.09395558,1.250173,-0.3903725,-0.2606559,-0.9386824,-0.1741175,0.1435864,0.05693997,0.7539314,0,0,1
40.23322,5,15,-0.09239179,1.238739,-0.3888727,-0.2579587,-0.9412442,-0.1665994,0.1405749,0.05693997,0.7539314,0,0,1
40.24516,5,16,-0.09078377,1.227645,-0.3874038,-0.2556903,-0.9431912,-0.1601533,0.1391535,0.05693997,0.7539314,0,0,1
40.25619,5,17,-0.08946049,1.217238,-0.3856033,-0.2527151,-0.9445722,-0.1559043,0.1400443,0.05693997,0.7539314,0,0,1
40.26725,5,18,-0.0881407,1.206846,-0.3839455,-0.2500299,-0.9462485,-0.1502079,0.1397734,0.05693997,0.7539314,0,0,1
40.27998,5,19,-0.08657643,1.196026,-0.3826258,-0.2503099,-0.947912,-0.1418993,0.1366471,0.05693997,0.7539314,0,0,1
40.29091,5,20,-0.08512342,1.185641,-0.3813498,-0.2513271,-0.9492514,-0.1333975,0.1340217,0.05693997,0.7539314,0,0,1
40.30096,5,21,-0.08452776,1.17572,-0.380247,-0.25464,-0.9498127,-0.1246468,0.1322033,0.05693997,0.7539314,0,0,1
40.31465,5,22,-0.08398634,1.165686,-0.3791891,-0.2548837,-0.9507882,-0.1165872,0.1320745,0.05693997,0.7539314,0,0,1
40.32341,5,23,-0.08475715,1.156784,-0.377562,-0.2520929,-0.9521038,-0.108988,0.1344224,0.05693997,0.7539314,0,0,1
40.33376,5,24,-0.0856714,1.147899,-0.3757508,-0.247379,-0.9538811,-0.1017504,0.1362403,0.05693997,0.7539314,0,0,1
40.34459,5,25,-0.08775988,1.140542,-0.3736418,-0.238953,-0.956222,-0.0953625,0.1394529,0.05693997,0.7539314,0,0,1
40.356,5,26,-0.08917043,1.132537,-0.3716609,-0.2339472,-0.9580337,-0.08810805,0.1402753,0.05693997,0.7539314,0,0,1
40.36958,5,27,-0.09112909,1.12508,-0.369649,-0.2300204,-0.9597113,-0.08020657,0.1400422,0.05693997,0.7539314,0,0,1
40.37955,5,28,-0.09368113,1.118199,-0.3678917,-0.2303374,-0.9600082,-0.0726244,0.1416151,0.05693997,0.7539314,0,0,1
40.3911,5,29,-0.09650937,1.111283,-0.3660346,-0.229891,-0.9602575,-0.06502658,0.1443168,0.05693997,0.7539314,0,0,1
40.40078,5,30,-0.1014095,1.106603,-0.3639423,-0.2271948,-0.9602073,-0.05792207,0.1517552,0.05693997,0.7539314,0,0,1
40.41193,5,31,-0.105486,1.101279,-0.3620321,-0.2219247,-0.9608749,-0.05161609,0.1574952,0.05693997,0.7539314,0,0,1
40.42402,5,32,-0.1106126,1.097602,-0.3599063,-0.2144943,-0.9615079,-0.04665023,0.1652839,0.05693997,0.7539314,0,0,1
40.43411,5,33,-0.1151276,1.093838,-0.357845,-0.2085464,-0.9618029,-0.04116747,0.172479,0.05693997,0.7539314,0,0,1
40.44574,5,34,-0.1200602,1.092109,-0.3561577,-0.205798,-0.9605312,-0.03556721,0.1837446,0.05693997,0.7539314,0,0,1
40.4576,5,35,-0.1247162,1.08968,-0.3541691,-0.2030594,-0.9594028,-0.02969673,0.1934717,0.05693997,0.7539314,0,0,1
42.95747,6,1,-0.1969538,1.36716,-0.3291586,-0.2524961,-0.8860373,-0.2444637,0.3023595,0.05693997,0.9459499,0.372975,0,1
42.969,6,2,-0.1969447,1.361079,-0.3299791,-0.2550177,-0.887886,-0.2390782,0.299109,0.05693997,0.9459499,0.372975,0,1
42.98027,6,3,-0.1974857,1.355273,-0.3305508,-0.2539394,-0.8904393,-0.2341497,0.296322,0.05693997,0.9459499,0.372975,0,1
42.99103,6,4,-0.1975046,1.347965,-0.3307465,-0.2478197,-0.8949083,-0.2285707,0.2923698,0.05693997,0.9459499,0.372975,0,1
43.00228,6,5,-0.1971537,1.340153,-0.3311359,-0.2444032,-0.8990108,-0.2213796,0.2881626,0.05693997,0.9459499,0.372975,0,1
43.01332,6,6,-0.196639,1.332377,-0.3314925,-0.2435389,-0.9024786,-0.2145631,0.2831677,0.05693997,0.9459499,0.372975,0,1
43.02446,6,7,-0.1954842,1.323472,-0.3316393,-0.2447121,-0.9053845,-0.2078931,0.2778046,0.05693997,0.9459499,0.372975,0,1
43.03767,6,8,-0.1941056,1.314412,-0.3314007,-0.246335,-0.9075826,-0.2018615,0.2736143,0.05693997,0.9459499,0.372975,0,1
43.04697,6,9,-0.1930017,1.305599,-0.3306517,-0.2454567,-0.9099086,-0.1965964,0.2704944,0.05693997,0.9459499,0.372975,0,1
43.058,6,10,-0.1917083,1.296731,-0.3297055,-0.2434948,-0.9120381,-0.191973,0.2684086,0.05693997,0.9459499,0.372975,0,1
43.07114,6,11,-0.1904688,1.287649,-0.328692,-0.2417916,-0.9142666,-0.1869402,0.2659073,0.05693997,0.9459499,0.372975,0,1
43.08075,6,12,-0.1893508,1.278864,-0.3275497,-0.2405723,-0.9167005,-0.181317,0.2625058,0.05693997,0.9459499,0.372975,0,1
43.0922,6,13,-0.1878571,1.269188,-0.3263766,-0.2399611,-0.9194515,-0.174016,0.2583527,0.05693997,0.9459499,0.372975,0,1
43.10409,6,14,-0.1866214,1.259706,-0.3250861,-0.2395662,-0.9218059,-0.1671096,0.2548658,0.05693997,0.9459499,0.372975,0,1
43.114,6,15,-0.1852204,1.250567,-0.3235104,-0.2381278,-0.9240806,-0.1609767,0.2519066,0.05693997,0.9459499,0.372975,0,1
43.12595,6,16,-0.1837,1.241552,-0.3218893,-0.2351766,-0.9265982,-0.1555998,0.2487903,0.05693997,0.9459499,0.372975,0,1
43.13731,6,17,-0.1820414,1.232543,-0.3197981,-0.2305218,-0.9294105,-0.1502459,0.2459311,0.05693997,0.9459499,0.372975,0,1
43.1477,6,18,-0.1800035,1.223509,-0.3174181,-0.2256594,-0.9326421,-0.1439211,0.2419575,0.05693997,0.9459499,0.372975,0,1
43.16015,6,19,-0.1783408,1.214117,-0.3156659,-0.2236603,-0.9354727,-0.1364161,0.2371873,0.05693997,0.9459499,0.372975,0,1
43.17178,6,20,-0.1760214,1.204693,-0.3136874,-0.2266808,-0.9373561,-0.1275132,0.2317755,0.05693997,0.9459499,0.372975,0,1
43.18142,6,21,-0.1739096,1.195546,-0.3116345,-0.2305515,-0.9384815,-0.120474,0.2271223,0.05693997,0.9459499,0.372975,0,1
43.19266,6,22,-0.1725368,1.187046,-0.3091638,-0.2314125,-0.9395483,-0.1146636,0.2248325,0.05693997,0.9459499,0.372975,0,1
43.2047,6,23,-0.1715289,1.17868,-0.3071193,-0.2300422,-0.9408668,-0.1080825,0.2239831,0.05693997,0.9459499,0.372975,0,1
43.21568,6,24,-0.1720168,1.170658,-0.3043576,-0.2234025,-0.9427316,-0.1007062,0.2262891,0.05693997,0.9459499,0.372975,0,1
43.22971,6,25,-0.1721112,1.162431,-0.3017741,-0.2192897,-0.9446862,-0.09303646,0.2254421,0.05693997,0.9459499,0.372975,0,1
43.23833,6,26,-0.1723873,1.154791,-0.2989713,-0.2160079,-0.9465758,-0.08569488,0.2235875,0.05693997,0.9459499,0.372975,0,1
43.24945,6,27,-0.1724302,1.147213,-0.2962361,-0.2145735,-0.9478752,-0.0790887,0.2218916,0.05693997,0.9459499,0.372975,0,1
43.25973,6,28,-0.1732238,1.141119,-0.2933134,-0.2166759,-0.9479127,-0.07394326,0.2214622,0.05693997,0.9459499,0.372975,0,1
43.27128,6,29,-0.1742034,1.134547,-0.2904499,-0.2173507,-0.9482148,-0.06814539,0.2213678,0.05693997,0.9459499,0.372975,0,1
43.28303,6,30,-0.1764899,1.128963,-0.2873901,-0.2189866,-0.9475253,-0.06251426,0.2243493,0.05693997,0.9459499,0.372975,0,1
43.29489,6,31,-0.1794594,1.124025,-0.2840435,-0.2187893,-0.9467527,-0.05771938,0.2290396,0.05693997,0.9459499,0.372975,0,1
43.30499,6,32,-0.1827392,1.118926,-0.280669,-0.2171372,-0.9462891,-0.05265751,0.2336999,0.05693997,0.9459499,0.372975,0,1
43.31806,6,33,-0.1879147,1.115048,-0.2768044,-0.2118584,-0.9458212,-0.04738799,0.2414391,0.05693997,0.9459499,0.372975,0,1
43.32702,6,34,-0.1936535,1.111091,-0.2730021,-0.2047764,-0.9452996,-0.04156983,0.2504941,0.05693997,0.9459499,0.372975,0,1
43.34064,6,35,-0.199676,1.107427,-0.2692523,-0.1983965,-0.9439679,-0.03593141,0.2612898,0.05693997,0.9459499,0.372975,0,1
43.34925,6,36,-0.2058055,1.103889,-0.2656006,-0.1911507,-0.942548,-0.03048255,0.2722783,0.05693997,0.9459499,0.372975,0,1
43.36084,6,37,-0.2120683,1.100507,-0.2623837,-0.1830399,-0.9411288,-0.02347523,0.2832348,0.05693997,0.9459499,0.372975,0,1
43.37222,6,38,-0.2176757,1.096948,-0.2590738,-0.1760652,-0.9396161,-0.01577057,0.2930425,0.05693997,0.9459499,0.372975,0,1
43.38298,6,39,-0.2225079,1.094399,-0.256389,-0.1725902,-0.937238,-0.007528782,0.3028878,0.05693997,0.9459499,0.372975,0,1
46.00976,7,1,-0.2965096,1.24449,-0.2277209,-0.1326217,-0.896863,-0.166434,0.3877473,0.05693997,1,0.9446379,0,1
46.01962,7,2,-0.2925299,1.241433,-0.2319837,-0.1376915,-0.9012483,-0.1617806,0.3776501,0.05693997,1,0.9446379,0,1
46.03051,7,3,-0.2887723,1.239074,-0.2355855,-0.1415925,-0.9047289,-0.1578972,0.3694397,0.05693997,1,0.9446379,0,1
46.04284,7,4,-0.2850917,1.235176,-0.238406,-0.1446137,-0.9075678,-0.1538515,0.3629563,0.05693997,1,0.9446379,0,1
46.05331,7,5,-0.2815419,1.231454,-0.241037,-0.1466941,-0.9099573,-0.1505836,0.3574679,0.05693997,1,0.9446379,0,1
46.06419,7,6,-0.2784516,1.226946,-0.2429293,-0.1472801,-0.9124669,-0.1461425,0.3526405,0.05693997,1,0.9446379,0,1
46.07494,7,7,-0.275045,1.222376,-0.2444596,-0.1482765,-0.9154607,-0.1412051,0.3464202,0.05693997,1,0.9446379,0,1
46.08635,7,8,-0.2711511,1.216868,-0.2456648,-0.1494347,-0.9187186,-0.1352062,0.3396245,0.05693997,1,0.9446379,0,1
46.09755,7,9,-0.2671284,1.210514,-0.2465365,-0.1503402,-0.9221225,-0.12906,0.3323127,0.05693997,1,0.9446379,0,1
46.11119,7,10,-0.2628123,1.204432,-0.2471517,-0.1509337,-0.9254112,-0.1235003,0.3249321,0.05693997,1,0.9446379,0,1
46.11961,7,11,-0.257826,1.19724,-0.2472909,-0.1502447,-0.9290194,-0.1175217,0.3170776,0.05693997,1,0.9446379,0,1
46.13099,7,12,-0.2531644,1.189524,-0.2473702,-0.1514612,-0.9323606,-0.1102901,0.3091915,0.05693997,1,0.9446379,0,1
46.14345,7,13,-0.2477453,1.181471,-0.2472433,-0.1539093,-0.9363559,-0.1020239,0.2985645,0.05693997,1,0.9446379,0,1
46.15373,7,14,-0.2424946,1.173102,-0.2468553,-0.1573482,-0.9400005,-0.0942874,0.2876641,0.05693997,1,0.9446379,0,1
46.16768,7,15,-0.2381216,1.165272,-0.2462766,-0.1611938,-0.9424433,-0.08680971,0.279788,0.05693997,1,0.9446379,0,1
46.17553,7,16,-0.2353068,1.157253,-0.2446839,-0.1637948,-0.9436258,-0.07954849,0.2764306,0.05693997,1,0.9446379,0,1
46.18584,7,17,-0.2341157,1.149542,-0.2423524,-0.161384,-0.9443562,-0.07339254,0.2770562,0.05693997,1,0.9446379,0,1
46.198,7,18,-0.2343675,1.14193,-0.239821,-0.1555826,-0.945496,-0.06611872,0.2783161,0.05693997,1,0.9446379,0,1
46.20831,7,19,-0.2352014,1.13433,-0.2368878,-0.1492166,-0.9466808,-0.05789888,0.2796029,0.05693997,1,0.9446379,0,1
46.21962,7,20,-0.2358046,1.127127,-0.2340705,-0.144784,-0.9478483,-0.05012527,0.2794797,0.05693997,1,0.9446379,0,1
46.23098,7,21,-0.237989,1.120168,-0.2305162,-0.1405119,-0.9483569,-0.04292333,0.2811285,0.05693997,1,0.9446379,0,1
46.24259,7,22,-0.2408003,1.113991,-0.2265956,-0.1360692,-0.9480681,-0.03650968,0.2851652,0.05693997,1,0.9446379,0,1
46.25278,7,23,-0.2444072,1.108374,-0.221982,-0.1306219,-0.9474235,-0.0305565,0.2905049,0.05693997,1,0.9446379,0,1
46.26396,7,24,-0.2486493,1.102914,-0.2169337,-0.1263171,-0.9462209,-0.02527255,0.2967681,0.05693997,1,0.9446379,0,1
46.27547,7,25,-0.2522325,1.097845,-0.2122509,-0.1223946,-0.9450453,-0.02084704,0.3024472,0.05693997,1,0.9446379,0,1
46.28635,7,26,-0.2571117,1.094197,-0.2063859,-0.1183737,-0.9432269,-0.01813498,0.3098094,0.05693997,1,0.9446379,0,1
46.29758,7,27,-0.261426,1.089989,-0.2010309,-0.115301,-0.9414585,-0.01394156,0.3164921,0.05693997,1,0.9446379,0,1
46.30895,7,28,-0.2672966,1.087023,-0.1953071,-0.1151482,-0.9386895,-0.009929538,0.3248143,0.05693997,1,0.9446379,0,1
46.31966,7,29,-0.273271,1.084483,-0.18952,-0.1133759,-0.9361683,-0.00672099,0.3327008,0.05693997,1,0.9446379,0,1
46.33132,7,30,-0.2789873,1.081668,-0.183931,-0.1108306,-0.9335778,-0.002889067,0.3407945,0.05693997,1,0.9446379,0,1
46.34237,7,31,-0.2858587,1.080232,-0.1786529,-0.1073731,-0.9304735,0.0005499423,0.3502711,0.05693997,1,0.9446379,0,1
46.35357,7,32,-0.2931973,1.079764,-0.1732254,-0.1030901,-0.9270244,0.002117842,0.3605466,0.05693997,1,0.9446379,0,1
46.3654,7,33,-0.3000846,1.079715,-0.1678444,-0.0998726,-0.9233907,0.002811849,0.370631,0.05693997,1,0.9446379,0,1
46.37621,7,34,-0.3077766,1.083395,-0.163036,-0.09660655,-0.9187213,-0.001478091,0.3829053,0.05693997,1,0.9446379,0,1
46.38668,7,35,-0.3145155,1.085865,-0.1582795,-0.09377139,-0.9144505,-0.00432831,0.3936606,0.05693997,1,0.9446379,0,1
46.3984,7,36,-0.3208024,1.091026,-0.1543146,-0.0902673,-0.9102968,-0.009849593,0.4038746,0.05693997,1,0.9446379,0,1
46.40961,7,37,-0.3264181,1.097031,-0.1511945,-0.08600435,-0.907354,-0.01572758,0.4111748,0.05693997,1,0.9446379,0,1
46.42136,7,38,-0.3318256,1.102941,-0.1482206,-0.08293005,-0.9046796,-0.02113679,0.4174095,0.05693997,1,0.9446379,0,1
46.43324,7,39,-0.3358411,1.111229,-0.1469216,-0.08358295,-0.9029431,-0.02872866,0.4205739,0.05693997,1,0.9446379,0,1
46.44448,7,40,-0.3390846,1.120381,-0.1462516,-0.08837041,-0.9006896,-0.03781299,0.4236969,0.05693997,1,0.9446379,0,1
46.45381,7,41,-0.3417087,1.130196,-0.1462725,-0.09353404,-0.8984151,-0.0485356,0.4263169,0.05693997,1,0.9446379,0,1
46.46612,7,42,-0.3431125,1.140777,-0.1471205,-0.09825319,-0.8967714,-0.05929172,0.4273547,0.05693997,1,0.9446379,0,1
46.47857,7,43,-0.3453715,1.150248,-0.1478197,-0.1016257,-0.8953579,-0.06843843,0.4281621,0.05693997,1,0.9446379,0,1
46.48729,7,44,-0.3467301,1.160401,-0.1502592,-0.1059249,-0.8948175,-0.07738203,0.4267245,0.05693997,1,0.9446379,0,1
46.49975,7,45,-0.3476193,1.170762,-0.1531587,-0.1104574,-0.8944662,-0.08662622,0.4245296,0.05693997,1,0.9446379,0,1
46.51132,7,46,-0.3483065,1.181099,-0.1562355,-0.1158446,-0.8934302,-0.09661883,0.4231163,0.05693997,1,0.9446379,0,1
46.52114,7,47,-0.3486676,1.190907,-0.1596611,-0.1215601,-0.8917771,-0.1063917,0.4226555,0.05693997,1,0.9446379,0,1
46.53301,7,48,-0.3491768,1.200749,-0.1627797,-0.1252988,-0.8907202,-0.1160768,0.421241,0.05693997,1,0.9446379,0,1
46.54407,7,49,-0.3485837,1.20981,-0.1670812,-0.1285033,-0.8910062,-0.1241766,0.4173431,0.05693997,1,0.9446379,0,1
46.55471,7,50,-0.3478473,1.218605,-0.1712006,-0.1330906,-0.8907279,-0.1317443,0.4141669,0.05693997,1,0.9446379,0,1
46.56933,7,51,-0.3463583,1.226528,-0.1761994,-0.137775,-0.8915079,-0.1381489,0.4088359,0.05693997,1,0.9446379,0,1
46.57839,7,52,-0.3442191,1.23405,-0.1814013,-0.1425476,-0.8925375,-0.1439506,0.4029086,0.05693997,1,0.9446379,0,1
46.58864,7,53,-0.3417723,1.24099,-0.18658,-0.1469872,-0.8933765,-0.1501401,0.3971538,0.05693997,1,0.9446379,0,1
46.60003,7,54,-0.3381094,1.247217,-0.1923054,-0.15085,-0.8953198,-0.155274,0.3892773,0.05693997,1,0.9446379,0,1
46.61049,7,55,-0.3336605,1.252382,-0.1983407,-0.1561335,-0.8982817,-0.1581044,0.3790982,0.05693997,1,0.9446379,0,1
46.62147,7,56,-0.3277619,1.256325,-0.2049222,-0.1648325,-0.9012381,-0.1593101,0.3677235,0.05693997,1,0.9446379,0,1
46.63414,7,57,-0.3209235,1.259345,-0.2116581,-0.1742796,-0.9048896,-0.1595692,0.354033,0.05693997,1,0.9446379,0,1
46.64501,7,58,-0.3124383,1.261097,-0.2186301,-0.1841824,-0.9094747,-0.1583037,0.3374502,0.05693997,1,0.9446379,0,1
46.65525,7,59,-0.3043405,1.262577,-0.2253823,-0.1945981,-0.913475,-0.157233,0.3208938,0.05693997,1,0.9446379,0,1
46.66779,7,60,-0.2941207,1.261817,-0.232094,-0.2085288,-0.9178947,-0.1536057,0.3006499,0.05693997,1,0.9446379,0,1
49.52721,8,1,0.1747278,0.9618347,-0.4990299,0.3446665,0.8803962,0.3220046,-0.0492001,0.05693997,0.7263901,1,0.6631951,1
49.53722,8,2,0.1747157,0.9551989,-0.5003576,0.3467361,0.8821199,0.3155004,-0.04580548,0.05693997,0.7263901,1,0.6631951,1
49.54831,8,3,0.1750413,0.9480385,-0.5006718,0.3465398,0.8842728,0.310443,-0.03996415,0.05693997,0.7263901,1,0.6631951,1
49.56081,8,4,0.174657,0.9410465,-0.5011932,0.3465183,0.8855338,0.3072104,-0.0371068,0.05693997,0.7263901,1,0.6631951,1
49.57184,8,5,0.1744758,0.9329159,-0.5004501,0.3459844,0.8864368,0.3053839,-0.03557115,0.05693997,0.7263901,1,0.6631951,1
49.58193,8,6,0.1742969,0.9240356,-0.4996047,0.3456113,0.8872059,0.3036823,-0.03457855,0.05693997,0.7263901,1,0.6631951,1
49.59335,8,7,0.173984,0.9144621,-0.4984773,0.3452356,0.888042,0.3018011,-0.03331705,0.05693997,0.7263901,1,0.6631951,1
49.60448,8,8,0.1735284,0.9039459,-0.4970597,0.3438883,0.8896928,0.298617,-0.03186556,0.05693997,0.7263901,1,0.6631951,1
49.61559,8,9,0.1728338,0.892872,-0.4956222,0.3406431,0.8921961,0.2949023,-0.03132393,0.05693997,0.7263901,1,0.6631951,1
49.62929,8,10,0.1723513,0.8817558,-0.494237,0.3364617,0.8952649,0.2903865,-0.03114646,0.05693997,0.7263901,1,0.6631951,1
49.63868,8,11,0.1714386,0.8690482,-0.4925974,0.3297819,0.9000444,0.2832757,-0.03031258,0.05693997,0.7263901,1,0.6631951,1
49.64983,8,12,0.1709117,0.8552204,-0.4913465,0.3252067,0.904559,0.2744189,-0.026609,0.05693997,0.7263901,1,0.6631951,1
49.66185,8,13,0.1704578,0.8405559,-0.4904093,0.3257974,0.9073411,0.2648032,-0.02162485,0.05693997,0.7263901,1,0.6631951,1
49.67175,8,14,0.1703268,0.8253056,-0.4893018,0.3289474,0.9088317,0.2560462,-0.01609209,0.05693997,0.7263901,1,0.6631951,1
49.68501,8,15,0.1705044,0.8105255,-0.4883058,0.3307859,0.9104728,0.2479682,-0.01148175,0.05693997,0.7263901,1,0.6631951,1
